Time	LH_AnkleZ	LH_HipZ	LH_Knee	
0.1448	-0.6547837	0.08430482	-0.2507897	
0.14485	-0.6543115	0.08441857	-0.2508495	
0.1449	-0.6538397	0.08453146	-0.2509102	
0.14495	-0.6533682	0.08464348	-0.2509716	
0.145	-0.6528971	0.08475462	-0.251034	
0.14505	-0.6524264	0.08486491	-0.2510972	
0.1451	-0.6519559	0.08497432	-0.2511612	
0.14515	-0.6514859	0.08508286	-0.2512261	
0.1452	-0.6510162	0.08519053	-0.2512919	
0.14525	-0.6505468	0.08529733	-0.2513584	
0.1453	-0.6500779	0.08540326	-0.2514259	
0.14535	-0.6496093	0.08550832	-0.2514941	
0.1454	-0.6491411	0.08561251	-0.2515633	
0.14545	-0.6486734	0.08571584	-0.2516333	
0.1455	-0.6482059	0.08581828	-0.2517041	
0.14555	-0.6477389	0.08591986	-0.2517758	
0.1456	-0.6472723	0.08602057	-0.2518483	
0.14565	-0.6468061	0.08612041	-0.2519217	
0.1457	-0.6463403	0.08621937	-0.251996	
0.14575	-0.6458749	0.08631746	-0.252071	
0.1458	-0.6454098	0.08641469	-0.252147	
0.14585	-0.6449453	0.08651103	-0.2522238	
0.1459	-0.6444811	0.08660651	-0.2523014	
0.14595	-0.6440173	0.08670111	-0.2523799	
0.146	-0.6435541	0.08679485	-0.2524593	
0.14605	-0.6430912	0.0868877	-0.2525395	
0.1461	-0.6426287	0.08697969	-0.2526205	
0.14615	-0.6421667	0.08707079	-0.2527025	
0.1462	-0.6417052	0.08716103	-0.2527853	
0.14625	-0.6412441	0.0872504	-0.2528689	
0.1463	-0.6407835	0.08733889	-0.2529534	
0.14635	-0.6403233	0.0874265	-0.2530387	
0.1464	-0.6398636	0.08751325	-0.2531249	
0.14645	-0.6394043	0.08759911	-0.253212	
0.1465	-0.6389455	0.0876841	-0.2532999	
0.14655	-0.6384872	0.08776822	-0.2533887	
0.1466	-0.6380293	0.08785146	-0.2534783	
0.14665	-0.6375719	0.08793382	-0.2535688	
0.1467	-0.6371151	0.08801532	-0.2536601	
0.14675	-0.6366586	0.08809593	-0.2537524	
0.1468	-0.6362028	0.08817567	-0.2538454	
0.14685	-0.6357473	0.08825453	-0.2539394	
0.1469	-0.6352924	0.08833253	-0.2540341	
0.14695	-0.634838	0.08840964	-0.2541298	
0.147	-0.6343841	0.08848587	-0.2542263	
0.14705	-0.6339307	0.08856123	-0.2543236	
0.1471	-0.6334779	0.08863571	-0.2544219	
0.14715	-0.6330255	0.08870932	-0.254521	
0.1472	-0.6325737	0.08878205	-0.2546209	
0.14725	-0.6321223	0.0888539	-0.2547217	
0.1473	-0.6316716	0.08892488	-0.2548234	
0.14735	-0.6312214	0.08899497	-0.2549259	
0.1474	-0.6307716	0.0890642	-0.2550293	
0.14745	-0.6303225	0.08913254	-0.2551335	
0.1475	-0.6298739	0.0892	-0.2552387	
0.14755	-0.6294258	0.08926659	-0.2553446	
0.1476	-0.6289783	0.0893323	-0.2554514	
0.14765	-0.6285314	0.08939713	-0.2555591	
0.1477	-0.628085	0.08946108	-0.2556677	
0.14775	-0.6276392	0.08952416	-0.2557771	
0.1478	-0.6271939	0.08958635	-0.2558874	
0.14785	-0.6267493	0.08964767	-0.2559985	
0.1479	-0.6263052	0.0897081	-0.2561105	
0.14795	-0.6258616	0.08976766	-0.2562234	
0.148	-0.6254187	0.08982635	-0.2563371	
0.14805	-0.6249764	0.08988415	-0.2564517	
0.1481	-0.6245346	0.08994107	-0.2565672	
0.14815	-0.6240935	0.08999711	-0.2566835	
0.1482	-0.6236529	0.09005228	-0.2568007	
0.14825	-0.623213	0.09010656	-0.2569187	
0.1483	-0.6227736	0.09015997	-0.2570376	
0.14835	-0.622335	0.09021249	-0.2571574	
0.1484	-0.6218969	0.09026413	-0.257278	
0.14845	-0.6214594	0.0903149	-0.2573995	
0.1485	-0.6210225	0.09036478	-0.2575219	
0.14855	-0.6205863	0.09041379	-0.2576451	
0.1486	-0.6201507	0.09046191	-0.2577692	
0.14865	-0.6197157	0.09050915	-0.2578941	
0.1487	-0.6192814	0.09055552	-0.2580199	
0.14875	-0.6188477	0.090601	-0.2581466	
0.1488	-0.6184147	0.0906456	-0.2582741	
0.14885	-0.6179823	0.09068932	-0.2584025	
0.1489	-0.6175506	0.09073216	-0.2585317	
0.14895	-0.6171195	0.09077413	-0.2586619	
0.149	-0.6166891	0.0908152	-0.2587928	
0.14905	-0.6162593	0.0908554	-0.2589247	
0.1491	-0.6158303	0.09089472	-0.2590574	
0.14915	-0.6154019	0.09093315	-0.2591909	
0.1492	-0.6149742	0.09097071	-0.2593254	
0.14925	-0.6145471	0.09100738	-0.2594607	
0.1493	-0.6141208	0.09104317	-0.2595968	
0.14935	-0.6136951	0.09107808	-0.2597338	
0.1494	-0.6132702	0.09111211	-0.2598717	
0.14945	-0.6128459	0.09114526	-0.2600104	
0.1495	-0.6124223	0.09117752	-0.26015	
0.14955	-0.6119995	0.0912089	-0.2602905	
0.1496	-0.6115773	0.09123941	-0.2604318	
0.14965	-0.6111559	0.09126903	-0.260574	
0.1497	-0.6107351	0.09129777	-0.260717	
0.14975	-0.6103151	0.09132563	-0.2608609	
0.1498	-0.6098958	0.0913526	-0.2610057	
0.14985	-0.6094773	0.09137869	-0.2611513	
0.1499	-0.6090595	0.0914039	-0.2612978	
0.14995	-0.6086423	0.09142823	-0.2614451	
0.15	-0.608226	0.09145167	-0.2615933	
0.15005	-0.6078104	0.09147424	-0.2617423	
0.1501	-0.6073955	0.09149592	-0.2618923	
0.15015	-0.6069814	0.09151672	-0.262043	
0.1502	-0.606568	0.09153663	-0.2621946	
0.15025	-0.6061554	0.09155567	-0.2623471	
0.1503	-0.6057435	0.09157383	-0.2625005	
0.15035	-0.6053324	0.0915911	-0.2626547	
0.1504	-0.6049221	0.09160748	-0.2628097	
0.15045	-0.6045126	0.09162299	-0.2629656	
0.1505	-0.6041038	0.09163761	-0.2631224	
0.15055	-0.6036958	0.09165135	-0.26328	
0.1506	-0.6032886	0.09166421	-0.2634385	
0.15065	-0.6028822	0.09167618	-0.2635979	
0.1507	-0.6024765	0.09168728	-0.2637581	
0.15075	-0.6020717	0.09169748	-0.2639191	
0.1508	-0.6016676	0.09170681	-0.264081	
0.15085	-0.6012644	0.09171525	-0.2642438	
0.1509	-0.600862	0.09172282	-0.2644074	
0.15095	-0.6004604	0.0917295	-0.2645718	
0.151	-0.6000595	0.0917353	-0.2647372	
0.15105	-0.5996595	0.09174021	-0.2649033	
0.1511	-0.5992603	0.09174424	-0.2650704	
0.15115	-0.598862	0.09174739	-0.2652383	
0.1512	-0.5984644	0.09174965	-0.265407	
0.15125	-0.5980678	0.09175104	-0.2655765	
0.1513	-0.5976719	0.09175154	-0.265747	
0.15135	-0.5972769	0.09175116	-0.2659183	
0.1514	-0.5968826	0.09174989	-0.2660904	
0.15145	-0.5964893	0.09174775	-0.2662634	
0.1515	-0.5960968	0.09174472	-0.2664372	
0.15155	-0.5957052	0.09174081	-0.2666119	
0.1516	-0.5953144	0.09173601	-0.2667874	
0.15165	-0.5949244	0.09173033	-0.2669638	
0.1517	-0.5945354	0.09172378	-0.267141	
0.15175	-0.5941471	0.09171633	-0.2673191	
0.1518	-0.5937598	0.09170801	-0.267498	
0.15185	-0.5933734	0.0916988	-0.2676778	
0.1519	-0.5929878	0.09168871	-0.2678584	
0.15195	-0.592603	0.09167775	-0.2680398	
0.152	-0.5922192	0.09166589	-0.2682221	
0.15205	-0.5918363	0.09165315	-0.2684052	
0.1521	-0.5914542	0.09163954	-0.2685892	
0.15215	-0.5910731	0.09162503	-0.2687741	
0.1522	-0.5906928	0.09160966	-0.2689597	
0.15225	-0.5903135	0.09159339	-0.2691462	
0.1523	-0.589935	0.09157624	-0.2693336	
0.15235	-0.5895575	0.09155821	-0.2695218	
0.1524	-0.5891808	0.0915393	-0.2697108	
0.15245	-0.5888051	0.09151951	-0.2699007	
0.1525	-0.5884303	0.09149884	-0.2700914	
0.15255	-0.5880564	0.09147728	-0.270283	
0.1526	-0.5876835	0.09145484	-0.2704753	
0.15265	-0.5873115	0.09143152	-0.2706686	
0.1527	-0.5869404	0.09140732	-0.2708626	
0.15275	-0.5865703	0.09138224	-0.2710575	
0.1528	-0.5862011	0.09135627	-0.2712533	
0.15285	-0.5858328	0.09132943	-0.2714498	
0.1529	-0.5854655	0.09130169	-0.2716472	
0.15295	-0.5850991	0.09127308	-0.2718455	
0.153	-0.5847337	0.09124359	-0.2720445	
0.15305	-0.5843692	0.09121323	-0.2722444	
0.1531	-0.5840057	0.09118197	-0.2724452	
0.15315	-0.5836431	0.09114984	-0.2726467	
0.1532	-0.5832816	0.09111682	-0.2728491	
0.15325	-0.582921	0.09108293	-0.2730523	
0.1533	-0.5825614	0.09104815	-0.2732564	
0.15335	-0.5822027	0.09101249	-0.2734613	
0.1534	-0.581845	0.09097596	-0.273667	
0.15345	-0.5814883	0.09093854	-0.2738735	
0.1535	-0.5811327	0.09090023	-0.2740809	
0.15355	-0.5807779	0.09086106	-0.2742891	
0.1536	-0.5804242	0.090821	-0.2744981	
0.15365	-0.5800714	0.09078006	-0.2747079	
0.1537	-0.5797197	0.09073824	-0.2749186	
0.15375	-0.579369	0.09069554	-0.2751301	
0.1538	-0.5790193	0.09065196	-0.2753423	
0.15385	-0.5786706	0.0906075	-0.2755555	
0.1539	-0.5783229	0.09056216	-0.2757694	
0.15395	-0.5779762	0.09051594	-0.2759842	
0.154	-0.5776306	0.09046884	-0.2761998	
0.15405	-0.5772859	0.09042086	-0.2764162	
0.1541	-0.5769423	0.090372	-0.2766334	
0.15415	-0.5765998	0.09032227	-0.2768514	
0.1542	-0.5762582	0.09027165	-0.2770703	
0.15425	-0.5759177	0.09022015	-0.2772899	
0.1543	-0.5755782	0.09016778	-0.2775104	
0.15435	-0.5752398	0.09011453	-0.2777317	
0.1544	-0.5749024	0.0900604	-0.2779538	
0.15445	-0.5745661	0.09000539	-0.2781767	
0.1545	-0.5742308	0.0899495	-0.2784004	
0.15455	-0.5738966	0.08989274	-0.278625	
0.1546	-0.5735634	0.08983509	-0.2788503	
0.15465	-0.5732313	0.08977657	-0.2790765	
0.1547	-0.5729003	0.08971717	-0.2793034	
0.15475	-0.5725703	0.08965689	-0.2795312	
0.1548	-0.5722414	0.08959574	-0.2797597	
0.15485	-0.5719135	0.0895337	-0.2799891	
0.1549	-0.5715868	0.0894708	-0.2802193	
0.15495	-0.5712612	0.089407	-0.2804503	
0.155	-0.5709366	0.08934234	-0.2806821	
0.15505	-0.570613	0.08927681	-0.2809146	
0.1551	-0.5702906	0.08921038	-0.281148	
0.15515	-0.5699693	0.08914309	-0.2813822	
0.1552	-0.5696491	0.08907492	-0.2816172	
0.15525	-0.56933	0.08900587	-0.2818529	
0.1553	-0.5690119	0.08893595	-0.2820895	
0.15535	-0.568695	0.08886515	-0.2823269	
0.1554	-0.5683792	0.08879348	-0.282565	
0.15545	-0.5680645	0.08872093	-0.282804	
0.1555	-0.5677509	0.0886475	-0.2830437	
0.15555	-0.5674385	0.0885732	-0.2832842	
0.1556	-0.5671271	0.08849803	-0.2835256	
0.15565	-0.5668169	0.08842197	-0.2837677	
0.1557	-0.5665078	0.08834505	-0.2840106	
0.15575	-0.5661998	0.08826724	-0.2842543	
0.1558	-0.565893	0.08818857	-0.2844988	
0.15585	-0.5655873	0.08810902	-0.284744	
0.1559	-0.5652828	0.0880286	-0.2849901	
0.15595	-0.5649793	0.0879473	-0.2852369	
0.156	-0.5646771	0.08786513	-0.2854845	
0.15605	-0.5643759	0.08778208	-0.2857329	
0.1561	-0.5640759	0.08769817	-0.285982	
0.15615	-0.5637771	0.08761338	-0.286232	
0.1562	-0.5634794	0.08752771	-0.2864827	
0.15625	-0.5631829	0.08744118	-0.2867342	
0.1563	-0.5628875	0.08735377	-0.2869865	
0.15635	-0.5625933	0.08726548	-0.2872396	
0.1564	-0.5623003	0.08717633	-0.2874934	
0.15645	-0.5620085	0.08708631	-0.287748	
0.1565	-0.5617178	0.08699541	-0.2880033	
0.15655	-0.5614283	0.08690364	-0.2882595	
0.1566	-0.56114	0.086811	-0.2885164	
0.15665	-0.5608528	0.08671749	-0.288774	
0.1567	-0.5605669	0.0866231	-0.2890325	
0.15675	-0.5602821	0.08652785	-0.2892917	
0.1568	-0.5599986	0.08643172	-0.2895517	
0.15685	-0.5597162	0.08633473	-0.2898124	
0.1569	-0.559435	0.08623686	-0.2900739	
0.15695	-0.559155	0.08613812	-0.2903362	
0.157	-0.5588762	0.08603852	-0.2905992	
0.15705	-0.5585986	0.08593804	-0.2908629	
0.1571	-0.5583222	0.0858367	-0.2911275	
0.15715	-0.5580471	0.08573449	-0.2913927	
0.1572	-0.5577731	0.08563141	-0.2916588	
0.15725	-0.5575003	0.08552746	-0.2919256	
0.1573	-0.5572288	0.08542264	-0.2921931	
0.15735	-0.5569585	0.08531695	-0.2924614	
0.1574	-0.5566894	0.08521039	-0.2927305	
0.15745	-0.5564215	0.08510297	-0.2930003	
0.1575	-0.5561549	0.08499468	-0.2932708	
0.15755	-0.5558895	0.08488552	-0.2935421	
0.1576	-0.5556253	0.0847755	-0.2938142	
0.15765	-0.5553624	0.08466461	-0.2940869	
0.1577	-0.5551007	0.08455285	-0.2943605	
0.15775	-0.5548403	0.08444022	-0.2946347	
0.1578	-0.554581	0.08432673	-0.2949097	
0.15785	-0.5543231	0.08421238	-0.2951854	
0.1579	-0.5540664	0.08409715	-0.2954619	
0.15795	-0.5538109	0.08398107	-0.2957391	
0.158	-0.5535567	0.08386412	-0.2960171	
0.15805	-0.5533038	0.0837463	-0.2962958	
0.1581	-0.5530521	0.08362762	-0.2965752	
0.15815	-0.5528016	0.08350807	-0.2968553	
0.1582	-0.5525525	0.08338766	-0.2971362	
0.15825	-0.5523046	0.08326638	-0.2974178	
0.1583	-0.5520579	0.08314425	-0.2977001	
0.15835	-0.5518126	0.08302125	-0.2979832	
0.1584	-0.5515685	0.08289739	-0.298267	
0.15845	-0.5513257	0.08277266	-0.2985515	
0.1585	-0.5510842	0.08264707	-0.2988367	
0.15855	-0.550844	0.08252062	-0.2991226	
0.1586	-0.550605	0.08239331	-0.2994093	
0.15865	-0.5503673	0.08226514	-0.2996967	
0.1587	-0.550131	0.0821361	-0.2999848	
0.15875	-0.5498958	0.08200621	-0.3002736	
0.1588	-0.5496621	0.08187545	-0.3005631	
0.15885	-0.5494295	0.08174383	-0.3008533	
0.1589	-0.5491983	0.08161135	-0.3011443	
0.15895	-0.5489684	0.08147801	-0.3014359	
0.159	-0.5487399	0.08134382	-0.3017283	
0.15905	-0.5485126	0.08120877	-0.3020214	
0.1591	-0.5482866	0.08107284	-0.3023151	
0.15915	-0.5480619	0.08093607	-0.3026096	
0.1592	-0.5478386	0.08079844	-0.3029048	
0.15925	-0.5476165	0.08065995	-0.3032007	
0.1593	-0.5473958	0.0805206	-0.3034973	
0.15935	-0.5471764	0.0803804	-0.3037945	
0.1594	-0.5469583	0.08023933	-0.3040925	
0.15945	-0.5467416	0.08009741	-0.3043912	
0.1595	-0.5465261	0.07995463	-0.3046905	
0.15955	-0.546312	0.079811	-0.3049906	
0.1596	-0.5460993	0.07966651	-0.3052913	
0.15965	-0.5458879	0.07952117	-0.3055928	
0.1597	-0.5456778	0.07937498	-0.305895	
0.15975	-0.5454692	0.07922793	-0.3061979	
0.1598	-0.5452618	0.07908004	-0.3065014	
0.15985	-0.5450559	0.07893129	-0.3068058	
0.1599	-0.5448512	0.07878169	-0.3071108	
0.15995	-0.544648	0.07863125	-0.3074165	
0.16	-0.5444461	0.07847995	-0.3077229	
0.16005	-0.5442456	0.07832781	-0.30803	
0.1601	-0.5440465	0.07817481	-0.3083378	
0.16015	-0.5438487	0.07802097	-0.3086464	
0.1602	-0.5436523	0.07786629	-0.3089556	
0.16025	-0.5434573	0.07771075	-0.3092655	
0.1603	-0.5432637	0.07755436	-0.3095761	
0.16035	-0.5430714	0.07739713	-0.3098873	
0.1604	-0.5428805	0.07723904	-0.3101994	
0.16045	-0.5426911	0.07708012	-0.310512	
0.1605	-0.5425029	0.07692035	-0.3108254	
0.16055	-0.5423163	0.07675973	-0.3111394	
0.1606	-0.5421309	0.07659827	-0.3114541	
0.16065	-0.541947	0.07643596	-0.3117696	
0.1607	-0.5417645	0.07627281	-0.3120857	
0.16075	-0.5415834	0.07610881	-0.3124024	
0.1608	-0.5414036	0.07594397	-0.3127199	
0.16085	-0.5412253	0.07577828	-0.313038	
0.1609	-0.5410483	0.07561176	-0.3133568	
0.16095	-0.5408728	0.07544439	-0.3136763	
0.161	-0.5406987	0.07527617	-0.3139965	
0.16105	-0.540526	0.07510712	-0.3143173	
0.1611	-0.5403547	0.07493722	-0.3146388	
0.16115	-0.5401849	0.07476649	-0.3149609	
0.1612	-0.5400164	0.07459491	-0.3152837	
0.16125	-0.5398493	0.07442249	-0.3156072	
0.1613	-0.5396837	0.07424922	-0.3159313	
0.16135	-0.5395195	0.07407513	-0.3162562	
0.1614	-0.5393567	0.07390019	-0.3165816	
0.16145	-0.5391954	0.07372441	-0.3169077	
0.1615	-0.5390354	0.0735478	-0.3172345	
0.16155	-0.5388769	0.07337034	-0.3175619	
0.1616	-0.5387198	0.07319205	-0.31789	
0.16165	-0.5385641	0.07301291	-0.3182187	
0.1617	-0.5384099	0.07283294	-0.3185481	
0.16175	-0.5382572	0.07265214	-0.3188781	
0.1618	-0.5381058	0.07247049	-0.3192088	
0.16185	-0.5379559	0.07228802	-0.3195401	
0.1619	-0.5378075	0.07210471	-0.3198721	
0.16195	-0.5376604	0.07192056	-0.3202046	
0.162	-0.5375149	0.07173558	-0.3205379	
0.16205	-0.5373707	0.07154975	-0.3208717	
0.1621	-0.537228	0.0713631	-0.3212062	
0.16215	-0.5370868	0.07117561	-0.3215414	
0.1622	-0.536947	0.0709873	-0.3218771	
0.16225	-0.5368086	0.07079814	-0.3222135	
0.1623	-0.5366718	0.07060816	-0.3225505	
0.16235	-0.5365363	0.07041734	-0.3228882	
0.1624	-0.5364023	0.07022569	-0.3232264	
0.16245	-0.5362698	0.07003321	-0.3235653	
0.1625	-0.5361388	0.0698399	-0.3239048	
0.16255	-0.5360092	0.06964576	-0.3242449	
0.1626	-0.535881	0.06945079	-0.3245857	
0.16265	-0.5357544	0.06925499	-0.3249271	
0.1627	-0.5356292	0.06905836	-0.325269	
0.16275	-0.5355054	0.0688609	-0.3256116	
0.1628	-0.5353832	0.06866261	-0.3259548	
0.16285	-0.5352623	0.06846349	-0.3262986	
0.1629	-0.535143	0.0682641	-0.3266428	
0.16295	-0.5350251	0.06806353	-0.3269879	
0.163	-0.5349087	0.067862	-0.3273336	
0.16305	-0.5347939	0.0676596	-0.3276798	
0.1631	-0.5346804	0.06745636	-0.3280266	
0.16315	-0.5345685	0.06725229	-0.328374	
0.1632	-0.534458	0.06704738	-0.328722	
0.16325	-0.534349	0.06684165	-0.3290706	
0.1633	-0.5342415	0.06663511	-0.3294198	
0.16335	-0.5341355	0.06642773	-0.3297696	
0.1634	-0.534031	0.06621953	-0.3301199	
0.16345	-0.5339279	0.06601051	-0.3304709	
0.1635	-0.5338264	0.06580067	-0.3308224	
0.16355	-0.5337263	0.06559001	-0.3311745	
0.1636	-0.5336277	0.06537852	-0.3315272	
0.16365	-0.5335306	0.06516621	-0.3318805	
0.1637	-0.533435	0.06495309	-0.3322344	
0.16375	-0.5333409	0.06473914	-0.3325888	
0.1638	-0.5332483	0.06452437	-0.3329437	
0.16385	-0.5331572	0.06430878	-0.3332993	
0.1639	-0.5330676	0.06409238	-0.3336554	
0.16395	-0.5329795	0.06387515	-0.3340121	
0.164	-0.5328929	0.06365711	-0.3343694	
0.16405	-0.5328078	0.06343825	-0.3347272	
0.1641	-0.5327241	0.06321858	-0.3350856	
0.16415	-0.5326421	0.06299809	-0.3354445	
0.1642	-0.5325614	0.06277677	-0.335804	
0.16425	-0.5324823	0.06255465	-0.3361641	
0.1643	-0.5324048	0.06233171	-0.3365247	
0.16435	-0.5323287	0.06210796	-0.3368859	
0.1644	-0.5322542	0.06188339	-0.3372476	
0.16445	-0.5321811	0.06165801	-0.3376098	
0.1645	-0.5321096	0.06143182	-0.3379726	
0.16455	-0.5320395	0.06120481	-0.338336	
0.1646	-0.531971	0.06097699	-0.3386998	
0.16465	-0.531904	0.06074836	-0.3390643	
0.1647	-0.5318385	0.06051892	-0.3394292	
0.16475	-0.5317745	0.06028867	-0.3397947	
0.1648	-0.5317121	0.0600576	-0.3401608	
0.16485	-0.5316511	0.05982573	-0.3405273	
0.1649	-0.5315918	0.05959305	-0.3408944	
0.16495	-0.5315339	0.05935956	-0.341262	
0.165	-0.5314775	0.05912526	-0.3416302	
0.16505	-0.5314227	0.05889015	-0.3419988	
0.1651	-0.5313693	0.05865424	-0.342368	
0.16515	-0.5313175	0.05841752	-0.3427377	
0.1652	-0.5312673	0.05817999	-0.3431079	
0.16525	-0.5312185	0.05794166	-0.3434787	
0.1653	-0.5311713	0.05770252	-0.34385	
0.16535	-0.5311257	0.05746258	-0.3442217	
0.1654	-0.5310815	0.05722183	-0.344594	
0.16545	-0.5310389	0.05698028	-0.3449668	
0.1655	-0.5309978	0.05673793	-0.3453401	
0.16555	-0.5309582	0.05649477	-0.3457139	
0.1656	-0.5309201	0.05625081	-0.3460881	
0.16565	-0.5308837	0.05600605	-0.3464629	
0.1657	-0.5308487	0.05576048	-0.3468382	
0.16575	-0.5308153	0.05551412	-0.347214	
0.1658	-0.5307834	0.05526696	-0.3475903	
0.16585	-0.530753	0.055019	-0.3479671	
0.1659	-0.5307242	0.05477023	-0.3483443	
0.16595	-0.5306969	0.05452067	-0.348722	
0.166	-0.5306712	0.05427032	-0.3491003	
0.16605	-0.530647	0.05401916	-0.349479	
0.1661	-0.5306243	0.05376721	-0.3498582	
0.16615	-0.5306032	0.05351446	-0.3502378	
0.1662	-0.5305836	0.05326091	-0.350618	
0.16625	-0.5305656	0.05300657	-0.3509986	
0.1663	-0.530549	0.05275144	-0.3513797	
0.16635	-0.5305341	0.05249551	-0.3517613	
0.1664	-0.5305207	0.05223878	-0.3521433	
0.16645	-0.5305088	0.05198127	-0.3525258	
0.1665	-0.5304985	0.05172296	-0.3529088	
0.16655	-0.5304897	0.05146385	-0.3532922	
0.1666	-0.5304825	0.05120396	-0.3536761	
0.16665	-0.5304768	0.05094328	-0.3540604	
0.1667	-0.5304726	0.0506818	-0.3544452	
0.16675	-0.5304701	0.05041954	-0.3548305	
0.1668	-0.530469	0.05015648	-0.3552162	
0.16685	-0.5304695	0.04989264	-0.3556024	
0.1669	-0.5304716	0.04962801	-0.3559889	
0.16695	-0.5304751	0.04936259	-0.356376	
0.167	-0.5304803	0.04909638	-0.3567635	
0.16705	-0.530487	0.04882939	-0.3571514	
0.1671	-0.5304953	0.04856161	-0.3575398	
0.16715	-0.5305051	0.04829304	-0.3579286	
0.1672	-0.5305164	0.04802369	-0.3583179	
0.16725	-0.5305293	0.04775356	-0.3587075	
0.1673	-0.5305438	0.04748264	-0.3590976	
0.16735	-0.5305598	0.04721094	-0.3594882	
0.1674	-0.5305774	0.04693846	-0.3598791	
0.16745	-0.5305965	0.04666519	-0.3602705	
0.1675	-0.5306171	0.04639114	-0.3606623	
0.16755	-0.5306394	0.04611631	-0.3610545	
0.1676	-0.5306631	0.04584071	-0.3614472	
0.16765	-0.5306885	0.04556432	-0.3618402	
0.1677	-0.5307153	0.04528715	-0.3622337	
0.16775	-0.5307438	0.0450092	-0.3626276	
0.1678	-0.5307738	0.04473048	-0.3630219	
0.16785	-0.5308053	0.04445098	-0.3634166	
0.1679	-0.5308384	0.0441707	-0.3638117	
0.16795	-0.5308731	0.04388964	-0.3642071	
0.168	-0.5309093	0.04360781	-0.3646031	
0.16805	-0.5309471	0.0433252	-0.3649994	
0.1681	-0.5309864	0.04304183	-0.3653961	
0.16815	-0.5310273	0.04275767	-0.3657932	
0.1682	-0.5310698	0.04247274	-0.3661906	
0.16825	-0.5311137	0.04218704	-0.3665885	
0.1683	-0.5311593	0.04190057	-0.3669868	
0.16835	-0.5312064	0.04161333	-0.3673854	
0.1684	-0.5312551	0.04132531	-0.3677844	
0.16845	-0.5313053	0.04103653	-0.3681839	
0.1685	-0.5313571	0.04074697	-0.3685836	
0.16855	-0.5314105	0.04045665	-0.3689838	
0.1686	-0.5314654	0.04016555	-0.3693843	
0.16865	-0.5315218	0.03987369	-0.3697852	
0.1687	-0.5315798	0.03958106	-0.3701865	
0.16875	-0.5316394	0.03928767	-0.3705882	
0.1688	-0.5317005	0.03899351	-0.3709902	
0.16885	-0.5317632	0.03869858	-0.3713925	
0.1689	-0.5318274	0.03840289	-0.3717953	
0.16895	-0.5318933	0.03810644	-0.3721984	
0.169	-0.5319606	0.03780922	-0.3726018	
0.16905	-0.5320295	0.03751124	-0.3730056	
0.1691	-0.5321	0.03721249	-0.3734098	
0.16915	-0.532172	0.03691298	-0.3738143	
0.1692	-0.5322456	0.03661271	-0.3742191	
0.16925	-0.5323207	0.03631167	-0.3746244	
0.1693	-0.5323974	0.03600987	-0.3750299	
0.16935	-0.5324757	0.03570732	-0.3754358	
0.1694	-0.5325556	0.035404	-0.375842	
0.16945	-0.5326369	0.03509992	-0.3762486	
0.1695	-0.5327199	0.03479508	-0.3766555	
0.16955	-0.5328044	0.03448948	-0.3770628	
0.1696	-0.5328905	0.03418312	-0.3774704	
0.16965	-0.5329781	0.03387601	-0.3778783	
0.1697	-0.5330673	0.03356814	-0.3782865	
0.16975	-0.533158	0.03325951	-0.3786951	
0.1698	-0.5332503	0.03295013	-0.379104	
0.16985	-0.5333441	0.03263999	-0.3795132	
0.1699	-0.5334396	0.03232909	-0.3799227	
0.16995	-0.5335366	0.03201745	-0.3803325	
0.17	-0.5336351	0.03170505	-0.3807427	
0.17005	-0.5337352	0.0313919	-0.3811531	
0.1701	-0.5338368	0.03107799	-0.3815639	
0.17015	-0.53394	0.03076334	-0.381975	
0.1702	-0.5340447	0.03044793	-0.3823864	
0.17025	-0.534151	0.03013178	-0.3827981	
0.1703	-0.5342588	0.02981487	-0.3832101	
0.17035	-0.5343683	0.02949722	-0.3836224	
0.1704	-0.5344793	0.02917882	-0.384035	
0.17045	-0.5345917	0.02885967	-0.3844478	
0.1705	-0.5347058	0.02853978	-0.384861	
0.17055	-0.5348215	0.02821914	-0.3852745	
0.1706	-0.5349386	0.02789775	-0.3856882	
0.17065	-0.5350573	0.02757562	-0.3861023	
0.1707	-0.5351776	0.02725275	-0.3865166	
0.17075	-0.5352994	0.02692913	-0.3869312	
0.1708	-0.5354228	0.02660478	-0.3873461	
0.17085	-0.5355477	0.02627967	-0.3877612	
0.1709	-0.5356742	0.02595383	-0.3881766	
0.17095	-0.5358022	0.02562725	-0.3885924	
0.171	-0.5359317	0.02529993	-0.3890083	
0.17105	-0.5360628	0.02497187	-0.3894246	
0.1711	-0.5361955	0.02464307	-0.389841	
0.17115	-0.5363297	0.02431353	-0.3902578	
0.1712	-0.5364654	0.02398326	-0.3906749	
